id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,profit,roi,foreign_gross,title_std,genres,averagerating,numvotes,popularity,foreign_share
84,2011-01-21,No Strings Attached,25000000,70662220,149228078,2011,124228078,496.912312,78565858,no strings attached,Romance,6.2,197663,14.203,52.648173891243175
73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,2012,92217355,161.78483333333332,97443353,ghost rider: spirit of vengeance,Action,4.3,103608,18.678,65.30296224591302
73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,2012,92217355,161.78483333333332,97443353,ghost rider: spirit of vengeance,Fantasy,4.3,103608,18.678,65.30296224591302
73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,2012,92217355,161.78483333333332,97443353,ghost rider: spirit of vengeance,Thriller,4.3,103608,18.678,65.30296224591302
55,2016-07-22,Lights Out,5000000,67268835,148806510,2016,143806510,2876.1302,81537675,lights out,Drama,6.4,971,12.408,54.794427340578046
55,2016-07-22,Lights Out,5000000,67268835,148806510,2016,143806510,2876.1302,81537675,lights out,Mystery,6.4,971,12.408,54.794427340578046
55,2016-07-22,Lights Out,5000000,67268835,148806510,2016,143806510,2876.1302,81537675,lights out,Thriller,6.4,971,12.408,54.794427340578046
9,2013-01-18,Mama,15000000,71628180,148095566,2013,133095566,887.3037733333333,76467386,mama,Drama,4.5,6,11.983,51.63381191304539
33,2015-12-25,The Hateful Eight,62000000,54117416,147864886,2015,85864886,138.49175161290324,93747470,the hateful eight,Crime,7.8,434966,20.681,63.400765750429755
33,2015-12-25,The Hateful Eight,62000000,54117416,147864886,2015,85864886,138.49175161290324,93747470,the hateful eight,Drama,7.8,434966,20.681,63.400765750429755
33,2015-12-25,The Hateful Eight,62000000,54117416,147864886,2015,85864886,138.49175161290324,93747470,the hateful eight,Mystery,7.8,434966,20.681,63.400765750429755
55,2011-07-22,Friends with Benefits,35000000,55802754,146595891,2011,111595891,318.84540285714286,90793137,friends with benefits,Comedy,6.6,317338,14.019,61.934298690541056
55,2011-07-22,Friends with Benefits,35000000,55802754,146595891,2011,111595891,318.84540285714286,90793137,friends with benefits,Romance,6.6,317338,14.019,61.934298690541056
28,2011-02-18,I am Number Four,50000000,55100437,146195159,2011,96195159,192.390318,91094722,i am number four,Action,6.1,217762,11.555,62.310354613041596
28,2011-02-18,I am Number Four,50000000,55100437,146195159,2011,96195159,192.390318,91094722,i am number four,Adventure,6.1,217762,11.555,62.310354613041596
28,2011-02-18,I am Number Four,50000000,55100437,146195159,2011,96195159,192.390318,91094722,i am number four,Sci-fi,6.1,217762,11.555,62.310354613041596
52,2018-03-02,Red Sparrow,69000000,46874505,145951861,2018,76951861,111.52443623188408,99077356,red sparrow,Action,6.6,136738,18.117,67.88358525966312
52,2018-03-02,Red Sparrow,69000000,46874505,145951861,2018,76951861,111.52443623188408,99077356,red sparrow,Drama,6.6,136738,18.117,67.88358525966312
52,2018-03-02,Red Sparrow,69000000,46874505,145951861,2018,76951861,111.52443623188408,99077356,red sparrow,Thriller,6.6,136738,18.117,67.88358525966312
59,2012-10-19,Paranormal Activity 4,5000000,53900335,142817992,2012,137817992,2756.35984,88917657,paranormal activity 4,Horror,4.6,58408,8.965,62.259422468283965
59,2012-10-19,Paranormal Activity 4,5000000,53900335,142817992,2012,137817992,2756.35984,88917657,paranormal activity 4,Mystery,4.6,58408,8.965,62.259422468283965
59,2012-10-19,Paranormal Activity 4,5000000,53900335,142817992,2012,137817992,2756.35984,88917657,paranormal activity 4,Thriller,4.6,58408,8.965,62.259422468283965
73,1997-08-08,Conspiracy Theory,80000000,76118990,142783718,1997,62783718,78.4796475,66664728,conspiracy theory,Horror,5.8,688,10.151,46.689306689716545
73,1997-08-08,Conspiracy Theory,80000000,76118990,142783718,1997,62783718,78.4796475,66664728,conspiracy theory,Thriller,5.8,688,10.151,46.689306689716545
73,1997-08-08,Conspiracy Theory,80000000,76118990,142783718,1997,62783718,78.4796475,66664728,conspiracy theory,Horror,5.8,688,1.037,46.689306689716545
73,1997-08-08,Conspiracy Theory,80000000,76118990,142783718,1997,62783718,78.4796475,66664728,conspiracy theory,Thriller,5.8,688,1.037,46.689306689716545
91,2010-02-12,The Wolfman,150000000,62189884,142634358,2010,-7365642,-4.910428,80444474,the wolfman,Drama,5.8,97873,14.03,56.39908583596668
91,2010-02-12,The Wolfman,150000000,62189884,142634358,2010,-7365642,-4.910428,80444474,the wolfman,Fantasy,5.8,97873,14.03,56.39908583596668
91,2010-02-12,The Wolfman,150000000,62189884,142634358,2010,-7365642,-4.910428,80444474,the wolfman,Horror,5.8,97873,14.03,56.39908583596668
94,2017-03-24,Power Rangers,120000000,85364450,142531552,2017,22531552,18.776293333333328,57167102,power rangers,Action,6.0,92013,15.865,40.108383861560704
94,2017-03-24,Power Rangers,120000000,85364450,142531552,2017,22531552,18.776293333333328,57167102,power rangers,Adventure,6.0,92013,15.865,40.108383861560704
94,2017-03-24,Power Rangers,120000000,85364450,142531552,2017,22531552,18.776293333333328,57167102,power rangers,Sci-fi,6.0,92013,15.865,40.108383861560704
77,2010-02-05,Dear John,25000000,80014842,142033509,2010,117033509,468.134036,62018667,dear john,Drama,6.3,128657,12.048,43.66481363211269
77,2010-02-05,Dear John,25000000,80014842,142033509,2010,117033509,468.134036,62018667,dear john,Romance,6.3,128657,12.048,43.66481363211269
77,2010-02-05,Dear John,25000000,80014842,142033509,2010,117033509,468.134036,62018667,dear john,War,6.3,128657,12.048,43.66481363211269
28,2013-07-19,RED 2,84000000,53262560,141507355,2013,57507355,68.4611369047619,88244795,red 2,Action,6.6,148846,14.994000000000002,62.36057129327306
28,2013-07-19,RED 2,84000000,53262560,141507355,2013,57507355,68.4611369047619,88244795,red 2,Comedy,6.6,148846,14.994000000000002,62.36057129327306
28,2013-07-19,RED 2,84000000,53262560,141507355,2013,57507355,68.4611369047619,88244795,red 2,Crime,6.6,148846,14.994000000000002,62.36057129327306
28,2016-08-12,Sausage Party,19000000,97670358,141344255,2016,122344255,643.9171315789474,43673897,sausage party,Adventure,6.2,159111,15.232,30.89895447112442
28,2016-08-12,Sausage Party,19000000,97670358,141344255,2016,122344255,643.9171315789474,43673897,sausage party,Animation,6.2,159111,15.232,30.89895447112442
28,2016-08-12,Sausage Party,19000000,97670358,141344255,2016,122344255,643.9171315789474,43673897,sausage party,Comedy,6.2,159111,15.232,30.89895447112442
36,2015-07-17,Trainwreck,35000000,110212700,141123897,2015,106123897,303.21113428571425,30911197,trainwreck,Comedy,6.2,121860,18.423,21.90358802237441
36,2015-07-17,Trainwreck,35000000,110212700,141123897,2015,106123897,303.21113428571425,30911197,trainwreck,Drama,6.2,121860,18.423,21.90358802237441
36,2015-07-17,Trainwreck,35000000,110212700,141123897,2015,106123897,303.21113428571425,30911197,trainwreck,Romance,6.2,121860,18.423,21.90358802237441
36,2017-07-21,Girls Trip,28000000,115108515,140886353,2017,112886353,403.1655464285715,25777838,girls trip,Comedy,6.2,29321,8.589,18.29690204274079
36,2017-07-21,Girls Trip,28000000,115108515,140886353,2017,112886353,403.1655464285715,25777838,girls trip,Drama,6.2,29321,8.589,18.29690204274079
81,2017-10-13,The Foreigner,35000000,34393507,140783360,2017,105783360,302.23817142857143,106389853,the foreigner,Action,7.0,81288,14.616,75.56990613095184
81,2017-10-13,The Foreigner,35000000,34393507,140783360,2017,105783360,302.23817142857143,106389853,the foreigner,Thriller,7.0,81288,14.616,75.56990613095184
96,2011-04-01,Source Code,32000000,54712227,140428499,2011,108428499,338.8390593750001,85716272,source code,Action,7.5,452036,13.495,61.039085805510176
96,2011-04-01,Source Code,32000000,54712227,140428499,2011,108428499,338.8390593750001,85716272,source code,Drama,7.5,452036,13.495,61.039085805510176
96,2011-04-01,Source Code,32000000,54712227,140428499,2011,108428499,338.8390593750001,85716272,source code,Sci-fi,7.5,452036,13.495,61.039085805510176
77,2011-10-21,The Three Musketeers,90000000,20377913,139877913,2011,49877913,55.41990333333333,119500000,the three musketeers,Action,5.8,98408,11.932,85.43164352187611
77,2011-10-21,The Three Musketeers,90000000,20377913,139877913,2011,49877913,55.41990333333333,119500000,the three musketeers,Adventure,5.8,98408,11.932,85.43164352187611
77,2011-10-21,The Three Musketeers,90000000,20377913,139877913,2011,49877913,55.41990333333333,119500000,the three musketeers,Romance,5.8,98408,11.932,85.43164352187611
89,2014-12-19,Annie,65000000,85911262,139829625,2014,74829625,115.1225,53918363,annie,Comedy,5.3,31241,13.422,38.56004262329961
89,2014-12-19,Annie,65000000,85911262,139829625,2014,74829625,115.1225,53918363,annie,Drama,5.3,31241,13.422,38.56004262329961
89,2014-12-19,Annie,65000000,85911262,139829625,2014,74829625,115.1225,53918363,annie,Family,5.3,31241,13.422,38.56004262329961
90,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,2010,39716717,39.716716999999996,84041404,legend of the guardians: the owls of ga'hoole,Action,7.0,73790,10.754,60.15128740822044
90,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,2010,39716717,39.716716999999996,84041404,legend of the guardians: the owls of ga'hoole,Adventure,7.0,73790,10.754,60.15128740822044
90,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,2010,39716717,39.716716999999996,84041404,legend of the guardians: the owls of ga'hoole,Animation,7.0,73790,10.754,60.15128740822044
11,2017-05-12,King Arthur: Legend of the Sword,175000000,39175066,139630336,2017,-35369664,-20.21123657142857,100455270,king arthur: legend of the sword,Action,6.8,169054,21.793000000000006,71.943728617827
11,2017-05-12,King Arthur: Legend of the Sword,175000000,39175066,139630336,2017,-35369664,-20.21123657142857,100455270,king arthur: legend of the sword,Adventure,6.8,169054,21.793000000000006,71.943728617827
11,2017-05-12,King Arthur: Legend of the Sword,175000000,39175066,139630336,2017,-35369664,-20.21123657142857,100455270,king arthur: legend of the sword,Drama,6.8,169054,21.793000000000006,71.943728617827
18,2016-02-26,Gods of Egypt,140000000,31153464,138836756,2016,-1163244,-0.8308885714285714,107683292,gods of egypt,Action,5.4,95111,18.517,77.56108332003954
18,2016-02-26,Gods of Egypt,140000000,31153464,138836756,2016,-1163244,-0.8308885714285714,107683292,gods of egypt,Adventure,5.4,95111,18.517,77.56108332003954
18,2016-02-26,Gods of Egypt,140000000,31153464,138836756,2016,-1163244,-0.8308885714285714,107683292,gods of egypt,Fantasy,5.4,95111,18.517,77.56108332003954
71,2011-09-09,Contagion,60000000,75658097,137551594,2011,77551594,129.25265666666667,61893497,contagion,Action,6.6,201536,10.444,44.99656834220329
71,2011-09-09,Contagion,60000000,75658097,137551594,2011,77551594,129.25265666666667,61893497,contagion,Drama,6.6,201536,10.444,44.99656834220329
71,2011-09-09,Contagion,60000000,75658097,137551594,2011,77551594,129.25265666666667,61893497,contagion,Thriller,6.6,201536,10.444,44.99656834220329
65,2012-06-22,Abraham Lincoln: Vampire Hunter,67500000,37519139,137489730,2012,69989730,103.68848888888887,99970591,abraham lincoln: vampire hunter,Action,5.9,142853,12.498,72.71131523787268
65,2012-06-22,Abraham Lincoln: Vampire Hunter,67500000,37519139,137489730,2012,69989730,103.68848888888887,99970591,abraham lincoln: vampire hunter,Fantasy,5.9,142853,12.498,72.71131523787268
65,2012-06-22,Abraham Lincoln: Vampire Hunter,67500000,37519139,137489730,2012,69989730,103.68848888888887,99970591,abraham lincoln: vampire hunter,Horror,5.9,142853,12.498,72.71131523787268
49,2018-07-04,The First Purge,13000000,69488745,136617305,2018,123617305,950.902346153846,67128560,the first purge,Action,5.1,41741,28.44,49.13620569517163
49,2018-07-04,The First Purge,13000000,69488745,136617305,2018,123617305,950.902346153846,67128560,the first purge,Horror,5.1,41741,28.44,49.13620569517163
49,2018-07-04,The First Purge,13000000,69488745,136617305,2018,123617305,950.902346153846,67128560,the first purge,Sci-fi,5.1,41741,28.44,49.13620569517163
34,2012-04-27,The Pirates! Band of Misfits,55000000,31051126,136143605,2012,81143605,147.53382727272728,105092479,the pirates! band of misfits,Adventure,6.7,41958,,77.19237271556017
34,2012-04-27,The Pirates! Band of Misfits,55000000,31051126,136143605,2012,81143605,147.53382727272728,105092479,the pirates! band of misfits,Animation,6.7,41958,,77.19237271556017
34,2012-04-27,The Pirates! Band of Misfits,55000000,31051126,136143605,2012,81143605,147.53382727272728,105092479,the pirates! band of misfits,Comedy,6.7,41958,,77.19237271556017
21,2011-02-18,Unknown,40000000,63686397,136123083,2011,96123083,240.3077075,72436686,unknown,Action,6.9,235167,12.08,53.21410917500303
21,2011-02-18,Unknown,40000000,63686397,136123083,2011,96123083,240.3077075,72436686,unknown,Mystery,6.9,235167,12.08,53.21410917500303
21,2011-02-18,Unknown,40000000,63686397,136123083,2011,96123083,240.3077075,72436686,unknown,Thriller,6.9,235167,12.08,53.21410917500303
73,2010-03-19,The Bounty Hunter,45000000,67061228,135808837,2010,90808837,201.7974155555556,68747609,the bounty hunter,Action,5.6,112444,9.861,50.62086570993903
73,2010-03-19,The Bounty Hunter,45000000,67061228,135808837,2010,90808837,201.7974155555556,68747609,the bounty hunter,Comedy,5.6,112444,9.861,50.62086570993903
73,2010-03-19,The Bounty Hunter,45000000,67061228,135808837,2010,90808837,201.7974155555556,68747609,the bounty hunter,Romance,5.6,112444,9.861,50.62086570993903
32,2017-09-29,American Made,50000000,51342000,135569212,2017,85569212,171.138424,84227212,american made,Action,7.2,131043,16.748,62.12856942769572
32,2017-09-29,American Made,50000000,51342000,135569212,2017,85569212,171.138424,84227212,american made,Biography,7.2,131043,16.748,62.12856942769572
32,2017-09-29,American Made,50000000,51342000,135569212,2017,85569212,171.138424,84227212,american made,Comedy,7.2,131043,16.748,62.12856942769572
55,2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,2012,124639780,1246.3978,88256141,the best exotic marigold hotel,Comedy,7.3,85811,8.665,65.54982561617376
55,2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,2012,124639780,1246.3978,88256141,the best exotic marigold hotel,Drama,7.3,85811,8.665,65.54982561617376
55,2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,2012,124639780,1246.3978,88256141,the best exotic marigold hotel,Romance,7.3,85811,8.665,65.54982561617376
66,2012-12-19,Zero Dark Thirty,52500000,95720716,134612435,2012,82112435,156.40463809523808,38891719,zero dark thirty,Drama,7.4,251072,14.239,28.89162431390532
66,2012-12-19,Zero Dark Thirty,52500000,95720716,134612435,2012,82112435,156.40463809523808,38891719,zero dark thirty,Thriller,7.4,251072,14.239,28.89162431390532
58,2018-03-09,A Wrinkle in Time,103000000,100478608,133401882,2018,30401882,29.51639029126213,32923274,a wrinkle in time,Adventure,4.2,34888,12.529000000000002,24.679767261454376
58,2018-03-09,A Wrinkle in Time,103000000,100478608,133401882,2018,30401882,29.51639029126213,32923274,a wrinkle in time,Family,4.2,34888,12.529000000000002,24.679767261454376
58,2018-03-09,A Wrinkle in Time,103000000,100478608,133401882,2018,30401882,29.51639029126213,32923274,a wrinkle in time,Fantasy,4.2,34888,12.529000000000002,24.679767261454376
42,2015-12-11,The Big Short,28000000,70259870,133162752,2015,105162752,375.5812571428571,62902882,the big short,Biography,7.8,309227,14.327,47.2375953900382
42,2015-12-11,The Big Short,28000000,70259870,133162752,2015,105162752,375.5812571428571,62902882,the big short,Comedy,7.8,309227,14.327,47.2375953900382
42,2015-12-11,The Big Short,28000000,70259870,133162752,2015,105162752,375.5812571428571,62902882,the big short,Drama,7.8,309227,14.327,47.2375953900382
75,2012-08-08,Hope Springs,30000000,63536011,133085295,2012,103085295,343.61765,69549284,hope springs,Comedy,6.3,38667,8.312999999999999,52.259180099499346
75,2012-08-08,Hope Springs,30000000,63536011,133085295,2012,103085295,343.61765,69549284,hope springs,Drama,6.3,38667,8.312999999999999,52.259180099499346
75,2012-08-08,Hope Springs,30000000,63536011,133085295,2012,103085295,343.61765,69549284,hope springs,Romance,6.3,38667,8.312999999999999,52.259180099499346
39,2013-08-02,2 Guns,61000000,75612460,132493015,2013,71493015,117.20166393442624,56880555,2 guns,Action,6.7,182025,14.8,42.93098394658767
39,2013-08-02,2 Guns,61000000,75612460,132493015,2013,71493015,117.20166393442624,56880555,2 guns,Comedy,6.7,182025,14.8,42.93098394658767
39,2013-08-02,2 Guns,61000000,75612460,132493015,2013,71493015,117.20166393442624,56880555,2 guns,Crime,6.7,182025,14.8,42.93098394658767
97,2014-01-17,Jack Ryan: Shadow Recruit,60000000,50577412,131377412,2014,71377412,118.96235333333334,80800000,jack ryan: shadow recruit,Action,6.2,114913,11.061,61.50220100240672
97,2014-01-17,Jack Ryan: Shadow Recruit,60000000,50577412,131377412,2014,71377412,118.96235333333334,80800000,jack ryan: shadow recruit,Drama,6.2,114913,11.061,61.50220100240672
97,2014-01-17,Jack Ryan: Shadow Recruit,60000000,50577412,131377412,2014,71377412,118.96235333333334,80800000,jack ryan: shadow recruit,Thriller,6.2,114913,11.061,61.50220100240672
48,1992-07-01,Boomerang,42000000,70052444,131052444,1992,89052444,212.02962857142862,61000000,boomerang,Drama,6.6,790,,46.54625136178308
48,1992-07-01,Boomerang,42000000,70052444,131052444,1992,89052444,212.02962857142862,61000000,boomerang,Romance,6.6,790,,46.54625136178308
18,1994-06-17,Wolf,70000000,65011757,131011757,1994,61011757,87.15965285714287,66000000,wolf,Action,4.7,87,0.6,50.37715813550992
18,1994-06-17,Wolf,70000000,65011757,131011757,1994,61011757,87.15965285714287,66000000,wolf,Crime,4.7,87,0.6,50.37715813550992
18,1994-06-17,Wolf,70000000,65011757,131011757,1994,61011757,87.15965285714287,66000000,wolf,Drama,4.7,87,0.6,50.37715813550992
18,1994-06-17,Wolf,70000000,65011757,131011757,1994,61011757,87.15965285714287,66000000,wolf,Action,4.7,87,0.6,50.37715813550992
18,1994-06-17,Wolf,70000000,65011757,131011757,1994,61011757,87.15965285714287,66000000,wolf,Crime,4.7,87,0.6,50.37715813550992
18,1994-06-17,Wolf,70000000,65011757,131011757,1994,61011757,87.15965285714287,66000000,wolf,Drama,4.7,87,0.6,50.37715813550992
96,2015-10-23,The Last Witch Hunter,80000000,27367660,130818912,2015,50818912,63.52364,103451252,the last witch hunter,Action,6.0,86118,16.685,79.07973733950638
96,2015-10-23,The Last Witch Hunter,80000000,27367660,130818912,2015,50818912,63.52364,103451252,the last witch hunter,Adventure,6.0,86118,16.685,79.07973733950638
96,2015-10-23,The Last Witch Hunter,80000000,27367660,130818912,2015,50818912,63.52364,103451252,the last witch hunter,Fantasy,6.0,86118,16.685,79.07973733950638
63,2012-10-26,Cloud Atlas,102000000,27108272,130673154,2012,28673154,28.110935294117645,103564882,cloud atlas,Action,7.4,326473,14.681,79.25490342109597
63,2012-10-26,Cloud Atlas,102000000,27108272,130673154,2012,28673154,28.110935294117645,103564882,cloud atlas,Drama,7.4,326473,14.681,79.25490342109597
63,2012-10-26,Cloud Atlas,102000000,27108272,130673154,2012,28673154,28.110935294117645,103564882,cloud atlas,Mystery,7.4,326473,14.681,79.25490342109597
68,2010-12-10,The Fighter,11000000,93617009,129262388,2010,118262388,1075.1126181818179,35645379,the fighter,Biography,7.8,316539,10.395,27.575986759582378
68,2010-12-10,The Fighter,11000000,93617009,129262388,2010,118262388,1075.1126181818179,35645379,the fighter,Drama,7.8,316539,10.395,27.575986759582378
68,2010-12-10,The Fighter,11000000,93617009,129262388,2010,118262388,1075.1126181818179,35645379,the fighter,Sport,7.8,316539,10.395,27.575986759582378
18,2012-02-03,The Woman in Black,15000000,54333290,128955898,2012,113955898,759.7059866666667,74622608,the woman in black,Drama,6.4,165357,12.781,57.86676620250436
18,2012-02-03,The Woman in Black,15000000,54333290,128955898,2012,113955898,759.7059866666667,74622608,the woman in black,Fantasy,6.4,165357,12.781,57.86676620250436
18,2012-02-03,The Woman in Black,15000000,54333290,128955898,2012,113955898,759.7059866666667,74622608,the woman in black,Horror,6.4,165357,12.781,57.86676620250436
16,2006-09-30,The Queen,15000000,56441711,128885873,2006,113885873,759.2391533333333,72444162,the queen,Action,6.7,127,,56.20799263236553
16,2006-09-30,The Queen,15000000,56441711,128885873,2006,113885873,759.2391533333333,72444162,the queen,Drama,6.7,127,,56.20799263236553
16,2006-09-30,The Queen,15000000,56441711,128885873,2006,113885873,759.2391533333333,72444162,the queen,War,6.7,127,,56.20799263236553
34,2011-11-25,The Artist,16000000,44667095,128256712,2011,112256712,701.6044499999998,83589617,the artist,Comedy,7.9,217184,10.155,65.17367839587219
34,2011-11-25,The Artist,16000000,44667095,128256712,2011,112256712,701.6044499999998,83589617,the artist,Drama,7.9,217184,10.155,65.17367839587219
34,2011-11-25,The Artist,16000000,44667095,128256712,2011,112256712,701.6044499999998,83589617,the artist,Romance,7.9,217184,10.155,65.17367839587219
90,2014-05-23,Blended,45000000,46290741,127990741,2014,82990741,184.4238688888889,81700000,blended,Comedy,6.5,106491,10.613,63.832742401264795
90,2014-05-23,Blended,45000000,46290741,127990741,2014,82990741,184.4238688888889,81700000,blended,Romance,6.5,106491,10.613,63.832742401264795
36,2013-11-01,Ender's Game,110000000,61737191,127983283,2013,17983283,16.348439090909093,66246092,ender's game,Action,6.6,211722,15.533,51.76151951032543
36,2013-11-01,Ender's Game,110000000,61737191,127983283,2013,17983283,16.348439090909093,66246092,ender's game,Adventure,6.6,211722,15.533,51.76151951032543
36,2013-11-01,Ender's Game,110000000,61737191,127983283,2013,17983283,16.348439090909093,66246092,ender's game,Fantasy,6.6,211722,15.533,51.76151951032543
40,2017-11-01,A Bad Moms Christmas,28000000,72110659,127710550,2017,99710550,356.1091071428571,55599891,a bad moms christmas,Adventure,5.5,33056,16.604,43.53586371681901
40,2017-11-01,A Bad Moms Christmas,28000000,72110659,127710550,2017,99710550,356.1091071428571,55599891,a bad moms christmas,Comedy,5.5,33056,16.604,43.53586371681901
35,2010-07-09,Predators,40000000,52000688,127234389,2010,87234389,218.0859725,75233701,predators,Action,6.4,199764,16.215999999999998,59.130005332127624
35,2010-07-09,Predators,40000000,52000688,127234389,2010,87234389,218.0859725,75233701,predators,Adventure,6.4,199764,16.215999999999998,59.130005332127624
35,2010-07-09,Predators,40000000,52000688,127234389,2010,87234389,218.0859725,75233701,predators,Sci-fi,6.4,199764,16.215999999999998,59.130005332127624
81,2011-03-04,The Adjustment Bureau,50200000,62495645,126931325,2011,76731325,152.8512450199203,64435680,the adjustment bureau,Romance,7.1,227616,13.717,50.764206550274324
81,2011-03-04,The Adjustment Bureau,50200000,62495645,126931325,2011,76731325,152.8512450199203,64435680,the adjustment bureau,Sci-fi,7.1,227616,13.717,50.764206550274324
81,2011-03-04,The Adjustment Bureau,50200000,62495645,126931325,2011,76731325,152.8512450199203,64435680,the adjustment bureau,Thriller,7.1,227616,13.717,50.764206550274324
100,2015-12-25,Point Break,100000000,28782481,126704591,2015,26704591,26.704590999999997,97922110,point break,Action,5.3,53802,9.435,77.28378997727083
100,2015-12-25,Point Break,100000000,28782481,126704591,2015,26704591,26.704590999999997,97922110,point break,Crime,5.3,53802,9.435,77.28378997727083
100,2015-12-25,Point Break,100000000,28782481,126704591,2015,26704591,26.704590999999997,97922110,point break,Sport,5.3,53802,9.435,77.28378997727083
59,2017-06-02,Captain Underpants: The First Epic Movie,38000000,73921000,126577874,2017,88577874,233.09966842105263,52656874,captain underpants: the first epic movie,Action,6.2,21903,18.31,41.60037796179133
59,2017-06-02,Captain Underpants: The First Epic Movie,38000000,73921000,126577874,2017,88577874,233.09966842105263,52656874,captain underpants: the first epic movie,Animation,6.2,21903,18.31,41.60037796179133
59,2017-06-02,Captain Underpants: The First Epic Movie,38000000,73921000,126577874,2017,88577874,233.09966842105263,52656874,captain underpants: the first epic movie,Comedy,6.2,21903,18.31,41.60037796179133
91,2013-06-12,This is the End,32000000,101470202,126539117,2013,94539117,295.434740625,25068915,this is the end,Comedy,6.6,360556,10.635,19.81119798710149
91,2013-06-12,This is the End,32000000,101470202,126539117,2013,94539117,295.434740625,25068915,this is the end,Fantasy,6.6,360556,10.635,19.81119798710149
16,2018-09-21,The House with a Clock in its Walls,40000000,68549695,126331750,2018,86331750,215.829375,57782055,the house with a clock in its walls,Comedy,6.0,32995,21.805,45.738347644198704
16,2018-09-21,The House with a Clock in its Walls,40000000,68549695,126331750,2018,86331750,215.829375,57782055,the house with a clock in its walls,Fantasy,6.0,32995,21.805,45.738347644198704
16,2018-09-21,The House with a Clock in its Walls,40000000,68549695,126331750,2018,86331750,215.829375,57782055,the house with a clock in its walls,Horror,6.0,32995,21.805,45.738347644198704
54,2014-07-18,Sex Tape,40000000,38543473,126069509,2014,86069509,215.1737725,87526036,sex tape,Comedy,5.1,100520,20.429,69.42680803175017
54,2014-07-18,Sex Tape,40000000,38543473,126069509,2014,86069509,215.1737725,87526036,sex tape,Romance,5.1,100520,20.429,69.42680803175017
58,2017-10-13,Happy Death Day,5000000,55683845,125010260,2017,120010260,2400.2052,69326415,happy death day,Horror,6.5,87132,21.23,55.45658012390343
58,2017-10-13,Happy Death Day,5000000,55683845,125010260,2017,120010260,2400.2052,69326415,happy death day,Mystery,6.5,87132,21.23,55.45658012390343
58,2017-10-13,Happy Death Day,5000000,55683845,125010260,2017,120010260,2400.2052,69326415,happy death day,Thriller,6.5,87132,21.23,55.45658012390343
95,2016-01-15,Ride Along 2,40000000,90862685,124827316,2016,84827316,212.06829,33964631,ride along 2,Action,5.9,48688,12.977,27.209293677355046
95,2016-01-15,Ride Along 2,40000000,90862685,124827316,2016,84827316,212.06829,33964631,ride along 2,Comedy,5.9,48688,12.977,27.209293677355046
95,2016-01-15,Ride Along 2,40000000,90862685,124827316,2016,84827316,212.06829,33964631,ride along 2,Crime,5.9,48688,12.977,27.209293677355046
17,2003-12-10,Big Fish,70000000,66432867,123954323,2003,53954323,77.07760428571429,57521456,big fish,Action,4.0,32,,46.40536498271222
96,2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,98696741,394.786964,72596255,hide and seek,Action,6.4,1287,0.631,58.688898683272505
96,2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,98696741,394.786964,72596255,hide and seek,Horror,6.4,1287,0.631,58.688898683272505
96,2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,98696741,394.786964,72596255,hide and seek,Mystery,6.4,1287,0.631,58.688898683272505
96,2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,98696741,394.786964,72596255,hide and seek,Action,6.4,1287,2.228,58.688898683272505
96,2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,98696741,394.786964,72596255,hide and seek,Horror,6.4,1287,2.228,58.688898683272505
96,2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,98696741,394.786964,72596255,hide and seek,Mystery,6.4,1287,2.228,58.688898683272505
55,2012-02-03,Chronicle,12000000,64575175,123681790,2012,111681790,930.6815833333334,59106615,chronicle,Drama,7.1,229258,12.556,47.789262267307095
55,2012-02-03,Chronicle,12000000,64575175,123681790,2012,111681790,930.6815833333334,59106615,chronicle,Sci-fi,7.1,229258,12.556,47.789262267307095
55,2012-02-03,Chronicle,12000000,64575175,123681790,2012,111681790,930.6815833333334,59106615,chronicle,Thriller,7.1,229258,12.556,47.789262267307095
66,2015-07-01,Magic Mike XXL,14500000,66013057,123660597,2015,109160597,752.8317034482758,57647540,magic mike xxl,Comedy,5.6,48497,8.681000000000001,46.61754948506354
66,2015-07-01,Magic Mike XXL,14500000,66013057,123660597,2015,109160597,752.8317034482758,57647540,magic mike xxl,Drama,5.6,48497,8.681000000000001,46.61754948506354
66,2015-07-01,Magic Mike XXL,14500000,66013057,123660597,2015,109160597,752.8317034482758,57647540,magic mike xxl,Music,5.6,48497,8.681000000000001,46.61754948506354
